Fecha,TMAX,TMIN,Prec
2026-03-28,27.9,19.2,14.3
2026-03-29,33.1,23.6,0.1
2026-03-30,32.2,23.2,0.4
2026-03-31,32.1,24.2,0.0
2026-04-01,32.2,22.9,0.0
2026-04-02,26.0,22.5,14.4
2026-04-03,25.4,20.2,0.0
