Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-26,26.100,13.100,0.200,19.067,26.178,13.104,19.135,1.724,25.200,26.100,27.100,12.400,13.100,13.700,18.604,19.067,19.963,0.000,0.200,4.000,27.451,9.804,3.922,0.000,17.067,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
2026-09-27,22.000,14.300,8.300,17.958,21.747,14.357,17.709,12.671,19.400,22.000,24.400,12.800,14.300,15.900,16.312,17.958,19.021,0.300,8.300,35.100,78.431,60.784,39.216,11.765,15.958,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
2026-09-28,20.600,14.800,1.800,17.417,20.504,14.898,17.356,3.808,18.300,20.600,22.400,13.900,14.800,16.200,15.958,17.417,18.371,0.000,1.800,11.000,62.745,25.490,11.765,0.000,15.417,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
2026-09-29,21.500,13.200,4.500,16.846,21.167,13.141,16.717,7.086,19.300,21.500,22.700,12.500,13.200,13.900,15.737,16.846,17.333,1.300,4.500,13.500,90.196,49.020,25.490,0.000,14.846,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
2026-09-30,17.900,9.300,0.000,13.483,17.753,9.376,13.511,0.188,15.800,17.900,19.500,8.000,9.300,10.600,12.683,13.483,14.392,0.000,0.000,0.900,9.804,0.000,0.000,0.000,11.483,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
2026-10-01,19.000,8.700,0.000,13.888,19.167,8.706,13.907,0.394,16.700,19.000,21.300,7.100,8.700,10.400,12.779,13.888,14.983,0.000,0.000,1.500,13.725,0.000,0.000,0.000,11.888,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-26T14:41:27+00:00
