Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-19,26.100,13.200,0.300,19.300,26.078,13.229,19.247,0.306,25.400,26.100,26.900,12.500,13.200,14.000,18.783,19.300,19.729,0.000,0.300,0.900,3.922,0.000,0.000,0.000,17.300,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-20,24.500,12.800,14.700,17.583,24.494,12.747,17.584,14.324,22.600,24.500,26.500,11.200,12.800,14.300,16.754,17.583,18.438,6.600,14.700,20.100,100.000,92.157,82.353,0.000,15.583,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-21,16.700,9.800,0.000,13.388,16.622,9.816,13.376,0.476,15.800,16.700,17.300,8.900,9.800,10.700,12.633,13.388,14.158,0.000,0.000,1.500,21.569,0.000,0.000,0.000,11.388,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-22,13.400,5.100,0.000,9.225,13.476,5.204,9.286,0.000,12.300,13.400,14.500,4.300,5.100,6.100,8.404,9.225,10.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.225,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-23,17.600,5.800,0.000,11.625,17.778,5.812,11.602,0.018,16.600,17.600,19.000,4.300,5.800,7.200,10.358,11.625,12.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.625,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-24,23.200,10.700,0.000,16.625,23.431,10.671,16.547,0.000,21.800,23.200,25.400,9.400,10.700,11.800,15.533,16.625,17.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.625,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
2026-09-25,25.900,13.800,0.000,18.942,25.822,13.790,18.893,0.004,23.900,25.900,27.400,12.300,13.800,15.000,17.817,18.942,20.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.942,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-19T13:58:45+00:00
