Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-18,20.196,13.649,0.800,16.437,18.500,20.200,21.800,12.400,13.800,14.600,15.721,16.488,17.075,0.300,0.800,3.600,1.620,43.137,3.922,1.961,0.000,14.437,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-19,14.514,9.492,1.000,11.826,13.500,14.500,15.600,8.500,9.400,10.600,11.054,11.858,12.542,0.000,1.000,4.700,1.896,50.980,9.804,3.922,0.000,9.826,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-20,12.216,7.229,0.300,9.541,10.500,12.100,13.800,5.900,7.300,8.300,8.667,9.604,10.371,0.000,0.300,2.600,1.139,33.333,5.882,1.961,0.000,7.541,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-21,12.833,7.800,0.600,10.024,11.100,13.100,14.700,6.100,7.800,9.500,8.783,9.938,11.267,0.000,0.600,2.500,0.908,33.333,0.000,0.000,0.000,8.024,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-22,12.461,7.467,5.200,9.742,10.000,12.400,14.900,5.800,7.500,8.900,7.717,9.975,11.196,0.300,5.200,14.700,6.024,78.431,52.941,19.608,0.000,7.742,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-23,14.480,5.431,0.000,9.403,13.100,14.400,15.800,3.700,5.300,7.100,8.154,9.300,10.854,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,7.403,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
2026-07-24,15.014,7.584,0.000,10.967,12.800,15.400,17.000,5.800,7.900,8.900,9.463,11.088,12.021,0.000,0.000,4.300,1.198,27.451,3.922,1.961,0.000,8.967,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-18T19:44:09+00:00
