Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-10,13.861,6.457,0.000,9.610,12.900,13.900,14.700,6.000,6.400,6.900,9.167,9.612,10.050,0.000,0.000,0.600,0.169,3.922,0.000,0.000,0.000,7.610,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-11,12.790,6.225,0.000,8.992,11.100,12.900,14.100,5.700,6.200,6.700,8.388,8.987,9.579,0.000,0.000,0.300,0.096,1.961,0.000,0.000,0.000,6.992,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-12,11.837,3.918,0.000,7.413,11.200,11.800,12.500,2.700,3.800,5.100,6.679,7.408,8.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.413,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-13,13.620,3.216,0.000,7.829,13.000,13.500,14.400,2.200,3.200,4.000,7.029,7.804,8.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.829,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-14,15.784,6.904,0.000,10.712,14.900,15.700,16.800,6.100,6.900,7.500,10.108,10.546,11.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.712,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-15,16.673,10.402,0.300,13.478,15.000,16.500,19.100,8.900,10.300,11.800,12.029,13.475,14.908,0.000,0.300,1.800,0.810,15.686,3.922,0.000,0.000,11.478,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
2026-07-16,21.131,13.667,1.000,17.171,18.600,20.600,23.800,11.900,13.800,15.500,15.646,17.217,19.042,0.000,1.000,3.100,1.735,50.980,3.922,1.961,0.000,15.171,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-10T20:00:41+00:00
