Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-12,12.006,5.188,0.000,8.461,11.500,12.000,12.500,4.500,5.200,6.000,7.858,8.467,9.096,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,6.461,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-13,13.590,3.651,0.000,7.934,13.200,13.600,13.900,2.800,3.700,4.400,7.429,7.921,8.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.934,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-14,15.457,6.704,0.000,10.454,15.000,15.500,16.000,6.100,6.700,7.300,9.854,10.525,10.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.454,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-15,16.902,10.282,0.000,13.534,15.800,16.900,18.000,9.200,10.300,11.200,12.792,13.562,14.367,0.000,0.000,0.600,0.182,1.961,0.000,0.000,0.000,11.534,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-16,21.147,14.880,0.300,17.612,18.700,21.400,22.900,13.800,15.000,15.900,16.592,17.675,18.542,0.000,0.300,2.400,0.912,29.412,1.961,0.000,0.000,15.612,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-17,19.749,14.053,9.000,16.997,17.000,20.000,21.800,11.100,14.100,16.200,14.933,16.992,18.875,1.800,9.000,26.100,10.465,90.196,68.627,43.137,1.961,14.997,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
2026-07-18,15.824,10.361,1.800,12.954,13.700,15.900,18.400,7.800,10.200,12.700,11.054,13.138,14.862,0.000,1.800,17.800,6.231,68.627,29.412,19.608,1.961,10.954,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-12T11:39:16+00:00
