Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-20,12.696,8.284,0.600,10.458,11.700,12.700,13.800,7.700,8.300,8.800,10.025,10.433,10.925,0.000,0.600,2.100,0.818,27.451,0.000,0.000,0.000,8.458,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-21,13.353,9.667,0.500,11.240,11.900,13.400,14.500,8.800,9.800,10.500,10.767,11.221,11.763,0.000,0.500,2.100,0.839,37.255,0.000,0.000,0.000,9.240,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-22,13.990,8.198,2.600,10.685,12.400,14.100,15.400,7.300,8.200,9.200,10.033,10.754,11.338,0.300,2.600,8.200,3.614,82.353,23.529,5.882,0.000,8.685,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-23,14.547,6.312,0.000,10.105,13.200,14.700,15.900,5.100,6.500,7.100,9.454,10.100,10.896,0.000,0.000,0.200,0.037,0.000,0.000,0.000,0.000,8.105,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-24,16.063,9.092,0.900,11.788,13.500,16.300,18.300,8.000,9.200,10.100,10.742,11.912,12.942,0.000,0.900,4.300,1.529,39.216,5.882,0.000,0.000,9.788,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-25,16.980,7.582,0.000,11.572,14.700,17.200,18.500,6.300,7.500,9.100,10.092,11.629,13.075,0.000,0.000,0.300,0.088,3.922,0.000,0.000,0.000,9.572,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
2026-07-26,18.784,8.380,0.000,13.179,17.000,18.400,20.700,6.800,8.500,10.000,11.558,13.133,14.638,0.000,0.000,0.200,0.053,0.000,0.000,0.000,0.000,11.179,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-20T20:08:30+00:00
