Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-08,12.800,5.300,0.000,8.254,12.827,5.202,8.239,0.006,12.400,12.800,13.200,4.500,5.300,5.800,7.917,8.254,8.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.254,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-09,13.100,2.300,0.000,7.079,13.110,2.455,7.062,0.000,12.900,13.100,13.300,1.800,2.300,3.100,6.721,7.079,7.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.079,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-10,11.600,2.100,0.000,6.133,11.633,2.029,6.134,0.000,11.400,11.600,11.900,1.600,2.100,2.500,5.854,6.133,6.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.133,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-11,12.000,2.600,0.000,6.742,11.982,2.569,6.758,0.008,11.400,12.000,12.400,1.800,2.600,3.300,6.337,6.742,7.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.742,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-12,9.100,5.200,2.300,7.112,9.141,5.188,7.027,3.037,7.400,9.100,10.800,4.000,5.200,6.200,6.104,7.112,7.633,0.300,2.300,6.600,72.549,17.647,1.961,0.000,5.112,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-13,11.700,6.100,1.000,8.304,11.629,6.149,8.409,2.090,8.900,11.700,13.400,5.100,6.100,7.400,7.200,8.304,9.433,0.000,1.000,6.000,50.980,13.725,1.961,0.000,6.304,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
2026-08-14,13.600,5.600,0.000,9.754,13.624,5.486,9.626,0.433,11.900,13.600,14.900,3.500,5.600,7.100,8.333,9.754,10.671,0.000,0.000,1.200,11.765,1.961,0.000,0.000,7.754,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-08T19:16:09+00:00
