Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-18,13.300,6.400,0.000,9.371,13.243,6.410,9.358,0.006,12.500,13.300,14.000,5.700,6.400,6.900,8.979,9.371,9.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.371,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-19,15.900,3.200,0.000,8.896,15.884,3.310,8.899,0.000,15.100,15.900,16.500,2.700,3.200,3.900,8.396,8.896,9.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.896,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-20,19.200,4.100,0.000,11.229,19.075,4.286,11.213,0.000,18.000,19.200,20.100,3.300,4.100,5.600,10.329,11.229,11.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.229,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-21,11.800,4.400,0.000,8.263,11.861,4.584,8.370,0.047,10.500,11.800,13.300,3.500,4.400,5.700,7.375,8.263,9.504,0.000,0.000,0.000,1.961,0.000,0.000,0.000,6.263,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-22,12.300,1.400,0.000,6.408,12.594,1.841,6.875,0.000,11.600,12.300,13.700,0.400,1.400,4.200,5.913,6.408,8.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.408,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-23,13.000,2.600,0.000,7.400,13.206,3.188,7.894,0.218,11.100,13.000,15.100,0.900,2.600,6.900,6.504,7.400,10.096,0.000,0.000,0.600,7.843,0.000,0.000,0.000,5.400,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
2026-08-24,13.400,6.700,0.000,9.379,13.924,6.239,9.459,0.537,11.400,13.400,17.000,3.500,6.700,8.300,7.392,9.379,11.821,0.000,0.000,1.800,13.725,1.961,0.000,0.000,7.379,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-18T10:57:25+00:00
