Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-25,16.939,7.300,0.000,11.536,15.800,17.000,17.900,6.600,7.300,8.000,11.058,11.600,12.046,0.000,0.000,0.300,0.047,0.000,0.000,0.000,0.000,9.536,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-26,19.151,7.886,0.000,12.971,18.400,19.100,19.800,6.800,7.800,9.200,12.117,13.008,13.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.971,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-27,20.684,12.169,0.000,15.566,19.400,20.800,21.800,11.200,12.200,13.100,14.646,15.783,16.438,0.000,0.000,0.600,0.224,5.882,0.000,0.000,0.000,13.566,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-28,18.588,11.749,1.400,14.808,16.400,18.400,20.500,10.500,11.700,13.500,13.608,14.825,16.088,0.000,1.400,7.400,3.339,50.980,19.608,9.804,0.000,12.808,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-29,15.775,8.318,1.600,11.677,13.500,15.900,17.700,6.600,8.100,10.000,10.096,11.546,13.375,0.000,1.600,12.600,4.973,70.588,33.333,13.725,3.922,9.677,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-30,15.437,5.824,0.000,10.058,13.900,15.600,17.200,4.000,5.700,7.500,8.467,10.108,11.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.058,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
2026-07-31,16.159,8.175,3.800,12.324,13.300,16.600,18.700,5.900,8.200,10.300,10.092,12.654,14.287,0.200,3.800,17.800,6.424,76.471,43.137,23.529,0.000,10.324,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-25T19:46:05+00:00
