Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-19,15.141,9.233,0.500,11.795,14.200,15.200,15.700,8.600,9.300,9.900,11.425,11.850,12.175,0.100,0.500,1.500,0.625,21.569,0.000,0.000,0.000,9.795,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-20,12.596,6.680,0.300,9.535,10.800,12.600,14.200,5.800,6.700,7.500,8.867,9.579,10.150,0.000,0.300,1.700,0.510,15.686,0.000,0.000,0.000,7.535,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-21,13.057,8.429,0.300,10.478,11.700,12.900,14.600,7.000,8.600,9.400,9.562,10.417,11.338,0.000,0.300,1.200,0.476,11.765,0.000,0.000,0.000,8.478,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-22,13.286,8.104,2.700,10.314,11.500,13.300,15.300,7.000,8.000,9.600,9.150,10.388,11.529,0.500,2.700,6.900,3.345,74.510,27.451,1.961,0.000,8.314,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-23,14.771,6.110,0.000,10.104,13.400,14.800,16.200,4.900,6.100,7.300,9.150,10.188,11.179,0.000,0.000,0.300,0.049,0.000,0.000,0.000,0.000,8.104,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-24,16.220,8.924,0.600,11.862,13.700,16.600,18.000,7.200,9.100,10.300,10.608,11.821,13.108,0.000,0.600,3.300,1.449,43.137,5.882,1.961,0.000,9.862,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
2026-07-25,17.416,8.014,0.000,11.768,15.500,17.400,19.200,6.300,7.900,9.800,10.083,11.758,13.479,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,9.768,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-19T11:37:27+00:00
