Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-27,21.084,13.139,0.000,16.111,20.400,21.100,21.800,12.500,13.100,13.700,15.746,16.133,16.471,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,14.111,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-07-28,18.761,11.088,0.800,14.427,17.200,18.800,20.300,10.300,11.200,11.800,13.796,14.487,15.050,0.000,0.800,6.400,2.735,47.059,15.686,7.843,0.000,12.427,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-07-29,16.357,8.775,1.200,12.015,15.400,16.400,17.200,7.900,8.700,9.900,11.229,11.871,13.004,0.000,1.200,7.800,3.200,54.902,21.569,7.843,0.000,10.015,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-07-30,16.712,6.984,0.000,11.372,15.700,16.700,17.600,6.200,7.000,7.700,10.454,11.242,12.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.372,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-07-31,18.502,11.822,12.700,14.959,15.100,18.800,21.000,9.500,11.400,14.800,12.287,14.992,17.521,1.800,12.700,31.800,15.729,92.157,76.471,56.863,13.725,12.959,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-08-01,18.929,10.206,0.200,14.580,17.900,19.100,20.200,9.000,10.200,11.600,13.329,14.750,15.704,0.000,0.200,2.100,1.041,23.529,7.843,1.961,0.000,12.580,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
2026-08-02,17.412,9.049,1.200,12.673,14.900,17.700,19.700,7.000,9.000,11.000,11.208,12.796,14.196,0.000,1.200,7.000,3.106,62.745,19.608,3.922,0.000,10.673,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-34.000,-60.500,70.000,2026-07-27T13:26:21+00:00
