Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-24,13.200,3.600,0.000,8.121,13.310,3.624,8.171,0.000,12.300,13.200,14.300,3.100,3.600,4.000,7.763,8.121,8.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.121,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-25,16.400,6.900,0.000,11.062,16.435,6.902,10.986,0.000,15.600,16.400,17.400,6.000,6.900,7.800,10.346,11.062,11.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.062,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-26,20.100,9.500,0.600,14.258,20.033,9.502,14.182,0.837,18.900,20.100,21.000,8.700,9.500,10.200,13.529,14.258,14.708,0.200,0.600,1.900,29.412,0.000,0.000,0.000,12.258,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-27,18.700,11.600,9.600,14.658,18.482,11.549,14.627,11.422,16.900,18.700,19.800,10.700,11.600,12.500,13.829,14.658,15.483,4.200,9.600,18.900,100.000,88.235,49.020,3.922,12.658,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-28,19.500,8.500,0.000,13.154,19.180,8.520,13.108,0.496,18.000,19.500,20.100,7.200,8.500,10.200,12.354,13.154,13.867,0.000,0.000,1.800,23.529,0.000,0.000,0.000,11.154,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-29,17.900,8.100,0.300,12.246,17.678,8.112,12.157,1.175,15.500,17.900,19.600,6.700,8.100,9.500,11.067,12.246,13.371,0.000,0.300,3.400,29.412,3.922,0.000,0.000,10.246,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
2026-08-30,18.400,7.100,0.000,11.862,18.012,7.031,11.805,1.614,15.700,18.400,19.900,5.800,7.100,8.100,10.979,11.862,12.708,0.000,0.000,3.000,27.451,7.843,3.922,0.000,9.862,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-24T19:11:16+00:00
