Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-07,13.300,3.700,0.000,8.183,13.298,3.702,8.170,0.016,13.100,13.300,13.600,3.200,3.700,4.100,7.908,8.183,8.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-08,13.100,5.400,0.000,8.521,13.104,5.418,8.563,0.043,12.600,13.100,13.600,4.700,5.400,6.000,8.158,8.521,9.096,0.000,0.000,0.300,0.000,0.000,0.000,0.000,6.521,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-09,13.000,2.900,0.000,7.271,13.016,2.951,7.233,0.000,12.600,13.000,13.400,2.000,2.900,3.900,6.763,7.271,7.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.271,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-10,11.400,2.200,0.000,6.158,11.445,2.190,6.132,0.000,10.900,11.400,12.100,1.400,2.200,2.900,5.679,6.158,6.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.158,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-11,11.600,2.000,0.000,6.417,11.598,2.069,6.385,0.025,10.900,11.600,12.200,1.100,2.000,3.500,5.771,6.417,7.175,0.000,0.000,0.000,1.961,0.000,0.000,0.000,4.417,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-12,9.400,4.900,2.000,6.612,9.420,4.651,6.671,2.861,7.900,9.400,11.200,3.300,4.900,5.800,6.108,6.612,7.308,0.000,2.000,7.000,68.627,15.686,5.882,0.000,4.612,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
2026-08-13,12.100,5.300,0.400,7.733,11.839,5.086,7.859,0.969,9.700,12.100,14.000,3.700,5.300,6.300,6.833,7.733,9.046,0.000,0.400,3.400,27.451,5.882,0.000,0.000,5.733,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-07T11:24:39+00:00
