Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-31,20.700,10.600,0.600,15.046,20.398,10.612,14.943,0.988,18.500,20.700,21.800,9.900,10.600,11.400,14.287,15.046,15.517,0.000,0.600,2.200,29.412,1.961,0.000,0.000,13.046,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-01,20.000,10.000,0.000,14.183,19.867,10.024,14.153,0.008,19.300,20.000,20.400,9.500,10.000,10.700,13.633,14.183,14.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-02,22.300,10.300,0.300,15.800,22.239,10.214,15.764,0.808,21.500,22.300,22.900,9.300,10.300,11.000,15.221,15.800,16.308,0.000,0.300,2.100,31.373,3.922,0.000,0.000,13.800,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-03,18.100,9.900,2.500,14.542,17.892,9.931,14.361,3.455,16.100,18.100,19.200,8.800,9.900,11.000,13.463,14.542,14.958,0.000,2.500,7.600,66.667,23.529,7.843,0.000,12.542,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-04,17.600,5.800,0.000,11.279,17.527,5.957,11.392,0.002,15.700,17.600,19.000,4.800,5.800,7.100,10.446,11.279,12.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.279,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-05,11.700,4.800,0.000,8.375,12.065,4.845,8.507,0.035,10.500,11.700,14.000,3.900,4.800,6.100,7.692,8.375,9.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.375,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
2026-09-06,10.600,1.000,0.000,5.462,10.904,1.447,5.843,0.008,9.500,10.600,12.400,-0.100,1.000,4.200,4.492,5.462,7.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.462,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-08-31T22:59:54+00:00
