Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-10,21.200,8.100,0.000,14.592,21.339,8.061,14.595,0.237,20.900,21.200,22.000,7.600,8.100,8.500,14.233,14.592,14.929,0.000,0.000,0.600,7.843,0.000,0.000,0.000,12.592,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-11,16.100,10.600,2.400,13.083,16.304,10.569,13.122,3.388,14.100,16.100,18.900,9.500,10.600,11.200,12.517,13.083,13.917,0.300,2.400,6.200,78.431,23.529,3.922,0.000,11.083,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-12,11.700,7.800,1.200,9.908,12.020,7.712,9.881,1.443,10.900,11.700,13.300,6.600,7.800,8.600,8.987,9.908,10.679,0.000,1.200,3.300,52.941,0.000,0.000,0.000,7.908,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-13,12.200,5.200,0.000,8.329,12.163,5.043,8.322,0.118,11.100,12.200,13.500,2.900,5.200,6.800,7.163,8.329,9.487,0.000,0.000,0.100,3.922,0.000,0.000,0.000,6.329,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-14,15.300,3.100,0.000,9.733,15.367,3.890,9.767,0.027,14.200,15.300,16.700,1.600,3.100,7.300,8.179,9.733,11.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.733,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-15,18.500,6.700,0.000,12.658,18.576,6.525,12.481,0.006,16.600,18.500,20.700,4.700,6.700,8.500,10.812,12.658,14.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.658,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
2026-09-16,19.700,8.300,0.000,13.479,19.829,8.045,13.459,0.000,18.500,19.700,21.500,6.000,8.300,10.000,12.388,13.479,14.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.479,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-34.000,-60.500,70.000,2026-09-10T21:07:07+00:00
